0,Jimmy,0,Jimmy,0,0,0,3,,Jimmy,Jimmy,Jimmy,Jimmy,0,0,0,3,1,1,
0,Jimmy,2,Erik,0,0,0,1,,Jimmy,Jimmy,Erik,Erik,0,0,0,1,1,1,
0,Jimmy,7,Houman,0,0,0,1,,Jimmy,Jimmy,Houman,Houman,0,0,0,1,1,1,
0,Jimmy,11,Dubov,0,0,0,1,,Jimmy,Jimmy,Dubov,Dubov,0,0,0,1,1,1,
0,Jimmy,13,Matt,0,0,0,1,,Jimmy,Jimmy,Matt,Matt,0,0,0,1,1,1,
3,Ian,9,Cam,0,0,0,58,,Ian,Ian,Cam,Cam,0,0,0,58,1,1,
3,Ian,3,Ian,0,0,0,1588,,Ian,Ian,Ian,Ian,0,0,0,1588,1,1,
3,Ian,4,Rengel,0,0,0,95,,Ian,Ian,Rengel,Rengel,0,0,0,95,1,1,
3,Ian,2,Erik,0,0,0,504,,Ian,Ian,Erik,Erik,0,0,0,504,1,1,
3,Ian,13,Matt,0,0,0,269,,Ian,Ian,Matt,Matt,0,0,0,269,1,1,
3,Ian,12,Clayton,0,0,0,85,,Ian,Ian,Clayton,Clayton,0,0,0,85,1,1,
3,Ian,15,Brock,0,0,0,155,,Ian,Ian,Brock,Brock,0,0,0,155,1,1,
3,Ian,11,Dubov,0,0,0,156,,Ian,Ian,Dubov,Dubov,0,0,0,156,1,1,
3,Ian,14,Dylan,0,0,0,140,,Ian,Ian,Dylan,Dylan,0,0,0,140,1,1,
3,Ian,6,Chad,0,0,0,68,,Ian,Ian,Chad,Chad,0,0,0,68,1,1,
3,Ian,10,Mark,0,0,0,105,,Ian,Ian,Mark,Mark,0,0,0,105,1,1,
3,Ian,7,Houman,0,0,0,9,,Ian,Ian,Houman,Houman,0,0,0,9,1,1,
3,Ian,8,Dehaan,0,0,0,4,,Ian,Ian,Dehaan,Dehaan,0,0,0,4,1,1,
10,Mark,3,Ian,0,0,0,111,,Mark,Mark,Ian,Ian,0,0,0,111,1,1,
10,Mark,8,Dehaan,0,0,0,5,,Mark,Mark,Dehaan,Dehaan,0,0,0,5,1,1,
10,Mark,12,Clayton,0,0,0,58,,Mark,Mark,Clayton,Clayton,0,0,0,58,1,1,
10,Mark,4,Rengel,0,0,0,69,,Mark,Mark,Rengel,Rengel,0,0,0,69,1,1,
10,Mark,11,Dubov,0,0,0,138,,Mark,Mark,Dubov,Dubov,0,0,0,138,1,1,
10,Mark,2,Erik,0,0,0,346,,Mark,Mark,Erik,Erik,0,0,0,346,1,1,
10,Mark,7,Houman,0,0,0,18,,Mark,Mark,Houman,Houman,0,0,0,18,1,1,
10,Mark,14,Dylan,0,0,0,116,,Mark,Mark,Dylan,Dylan,0,0,0,116,1,1,
10,Mark,16,,0,0,0,45,,Mark,Mark,,,0,0,0,45,1,1,
10,Mark,13,Matt,0,0,0,253,,Mark,Mark,Matt,Matt,0,0,0,253,1,1,
10,Mark,10,Mark,0,0,0,648,,Mark,Mark,Mark,Mark,0,0,0,648,1,1,
10,Mark,6,Chad,0,0,0,105,,Mark,Mark,Chad,Chad,0,0,0,105,1,1,
10,Mark,9,Cam,0,0,0,56,,Mark,Mark,Cam,Cam,0,0,0,56,1,1,
10,Mark,15,Brock,0,0,0,95,,Mark,Mark,Brock,Brock,0,0,0,95,1,1,
11,Dubov,7,Houman,0,0,0,14,,Dubov,Dubov,Houman,Houman,0,0,0,14,1,1,
11,Dubov,11,Dubov,0,0,0,635,,Dubov,Dubov,Dubov,Dubov,0,0,0,635,1,1,
11,Dubov,6,Chad,0,0,0,112,,Dubov,Dubov,Chad,Chad,0,0,0,112,1,1,
11,Dubov,9,Cam,0,0,0,117,,Dubov,Dubov,Cam,Cam,0,0,0,117,1,1,
11,Dubov,13,Matt,0,0,0,314,,Dubov,Dubov,Matt,Matt,0,0,0,314,1,1,
11,Dubov,2,Erik,0,0,0,479,,Dubov,Dubov,Erik,Erik,0,0,0,479,1,1,
11,Dubov,3,Ian,0,0,0,156,,Dubov,Dubov,Ian,Ian,0,0,0,156,1,1,
11,Dubov,12,Clayton,0,0,0,69,,Dubov,Dubov,Clayton,Clayton,0,0,0,69,1,1,
11,Dubov,10,Mark,0,0,0,143,,Dubov,Dubov,Mark,Mark,0,0,0,143,1,1,
11,Dubov,4,Rengel,0,0,0,102,,Dubov,Dubov,Rengel,Rengel,0,0,0,102,1,1,
11,Dubov,15,Brock,0,0,0,127,,Dubov,Dubov,Brock,Brock,0,0,0,127,1,1,
11,Dubov,8,Dehaan,0,0,0,7,,Dubov,Dubov,Dehaan,Dehaan,0,0,0,7,1,1,
11,Dubov,16,,0,0,0,28,,Dubov,Dubov,,,0,0,0,28,1,1,
11,Dubov,0,Jimmy,0,0,0,1,,Dubov,Dubov,Jimmy,Jimmy,0,0,0,1,1,1,
11,Dubov,14,Dylan,0,0,0,109,,Dubov,Dubov,Dylan,Dylan,0,0,0,109,1,1,
13,Matt,7,Houman,0,0,0,32,,Matt,Matt,Houman,Houman,0,0,0,32,1,1,
13,Matt,16,,0,0,0,120,,Matt,Matt,,,0,0,0,120,1,1,
13,Matt,11,Dubov,0,0,0,307,,Matt,Matt,Dubov,Dubov,0,0,0,307,1,1,
13,Matt,9,Cam,0,0,0,172,,Matt,Matt,Cam,Cam,0,0,0,172,1,1,
13,Matt,10,Mark,0,0,0,266,,Matt,Matt,Mark,Mark,0,0,0,266,1,1,
13,Matt,15,Brock,0,0,0,212,,Matt,Matt,Brock,Brock,0,0,0,212,1,1,
13,Matt,14,Dylan,0,0,0,290,,Matt,Matt,Dylan,Dylan,0,0,0,290,1,1,
13,Matt,4,Rengel,0,0,0,155,,Matt,Matt,Rengel,Rengel,0,0,0,155,1,1,
13,Matt,12,Clayton,0,0,0,114,,Matt,Matt,Clayton,Clayton,0,0,0,114,1,1,
13,Matt,6,Chad,0,0,0,194,,Matt,Matt,Chad,Chad,0,0,0,194,1,1,
13,Matt,13,Matt,0,0,0,2107,,Matt,Matt,Matt,Matt,0,0,0,2107,1,1,
13,Matt,8,Dehaan,0,0,0,9,,Matt,Matt,Dehaan,Dehaan,0,0,0,9,1,1,
13,Matt,2,Erik,0,0,0,1167,,Matt,Matt,Erik,Erik,0,0,0,1167,1,1,
13,Matt,3,Ian,0,0,0,275,,Matt,Matt,Ian,Ian,0,0,0,275,1,1,
13,Matt,0,Jimmy,0,0,0,2,,Matt,Matt,Jimmy,Jimmy,0,0,0,2,1,1,
2,Erik,15,Brock,0,0,0,301,,Erik,Erik,Brock,Brock,0,0,0,301,1,1,
2,Erik,2,Erik,0,0,0,3536,,Erik,Erik,Erik,Erik,0,0,0,3536,1,1,
2,Erik,7,Houman,0,0,0,44,,Erik,Erik,Houman,Houman,0,0,0,44,1,1,
2,Erik,9,Cam,0,0,0,273,,Erik,Erik,Cam,Cam,0,0,0,273,1,1,
2,Erik,10,Mark,0,0,0,383,,Erik,Erik,Mark,Mark,0,0,0,383,1,1,
2,Erik,13,Matt,0,0,0,1075,,Erik,Erik,Matt,Matt,0,0,0,1075,1,1,
2,Erik,4,Rengel,0,0,0,213,,Erik,Erik,Rengel,Rengel,0,0,0,213,1,1,
2,Erik,11,Dubov,0,0,0,520,,Erik,Erik,Dubov,Dubov,0,0,0,520,1,1,
2,Erik,8,Dehaan,0,0,0,9,,Erik,Erik,Dehaan,Dehaan,0,0,0,9,1,1,
2,Erik,16,,0,0,0,146,,Erik,Erik,,,0,0,0,146,1,1,
2,Erik,14,Dylan,0,0,0,298,,Erik,Erik,Dylan,Dylan,0,0,0,298,1,1,
2,Erik,12,Clayton,0,0,0,218,,Erik,Erik,Clayton,Clayton,0,0,0,218,1,1,
2,Erik,3,Ian,0,0,0,484,,Erik,Erik,Ian,Ian,0,0,0,484,1,1,
2,Erik,6,Chad,0,0,0,486,,Erik,Erik,Chad,Chad,0,0,0,486,1,1,
9,Cam,10,Mark,0,0,0,63,,Cam,Cam,Mark,Mark,0,0,0,63,1,1,
9,Cam,2,Erik,0,0,0,276,,Cam,Cam,Erik,Erik,0,0,0,276,1,1,
9,Cam,11,Dubov,0,0,0,116,,Cam,Cam,Dubov,Dubov,0,0,0,116,1,1,
9,Cam,12,Clayton,0,0,0,25,,Cam,Cam,Clayton,Clayton,0,0,0,25,1,1,
9,Cam,6,Chad,0,0,0,84,,Cam,Cam,Chad,Chad,0,0,0,84,1,1,
9,Cam,4,Rengel,0,0,0,48,,Cam,Cam,Rengel,Rengel,0,0,0,48,1,1,
9,Cam,8,Dehaan,0,0,0,7,,Cam,Cam,Dehaan,Dehaan,0,0,0,7,1,1,
9,Cam,9,Cam,0,0,0,422,,Cam,Cam,Cam,Cam,0,0,0,422,1,1,
9,Cam,3,Ian,0,0,0,45,,Cam,Cam,Ian,Ian,0,0,0,45,1,1,
9,Cam,15,Brock,0,0,0,39,,Cam,Cam,Brock,Brock,0,0,0,39,1,1,
9,Cam,16,,0,0,0,13,,Cam,Cam,,,0,0,0,13,1,1,
9,Cam,7,Houman,0,0,0,9,,Cam,Cam,Houman,Houman,0,0,0,9,1,1,
9,Cam,13,Matt,0,0,0,184,,Cam,Cam,Matt,Matt,0,0,0,184,1,1,
9,Cam,0,Jimmy,0,0,0,1,,Cam,Cam,Jimmy,Jimmy,0,0,0,1,1,1,
9,Cam,14,Dylan,0,0,0,44,,Cam,Cam,Dylan,Dylan,0,0,0,44,1,1,
12,Clayton,14,Dylan,0,0,0,77,,Clayton,Clayton,Dylan,Dylan,0,0,0,77,1,1,
12,Clayton,9,Cam,0,0,0,26,,Clayton,Clayton,Cam,Cam,0,0,0,26,1,1,
12,Clayton,13,Matt,0,0,0,120,,Clayton,Clayton,Matt,Matt,0,0,0,120,1,1,
12,Clayton,11,Dubov,0,0,0,65,,Clayton,Clayton,Dubov,Dubov,0,0,0,65,1,1,
12,Clayton,7,Houman,0,0,0,2,,Clayton,Clayton,Houman,Houman,0,0,0,2,1,1,
12,Clayton,10,Mark,0,0,0,73,,Clayton,Clayton,Mark,Mark,0,0,0,73,1,1,
12,Clayton,15,Brock,0,0,0,33,,Clayton,Clayton,Brock,Brock,0,0,0,33,1,1,
12,Clayton,6,Chad,0,0,0,56,,Clayton,Clayton,Chad,Chad,0,0,0,56,1,1,
12,Clayton,3,Ian,0,0,0,84,,Clayton,Clayton,Ian,Ian,0,0,0,84,1,1,
12,Clayton,16,,0,0,0,11,,Clayton,Clayton,,,0,0,0,11,1,1,
12,Clayton,4,Rengel,0,0,0,69,,Clayton,Clayton,Rengel,Rengel,0,0,0,69,1,1,
12,Clayton,12,Clayton,0,0,0,558,,Clayton,Clayton,Clayton,Clayton,0,0,0,558,1,1,
12,Clayton,2,Erik,0,0,0,175,,Clayton,Clayton,Erik,Erik,0,0,0,175,1,1,
12,Clayton,8,Dehaan,0,0,0,1,,Clayton,Clayton,Dehaan,Dehaan,0,0,0,1,1,1,
14,Dylan,12,Clayton,0,0,0,56,,Dylan,Dylan,Clayton,Clayton,0,0,0,56,1,1,
14,Dylan,7,Houman,0,0,0,14,,Dylan,Dylan,Houman,Houman,0,0,0,14,1,1,
14,Dylan,16,,0,0,0,99,,Dylan,Dylan,,,0,0,0,99,1,1,
14,Dylan,15,Brock,0,0,0,138,,Dylan,Dylan,Brock,Brock,0,0,0,138,1,1,
14,Dylan,10,Mark,0,0,0,109,,Dylan,Dylan,Mark,Mark,0,0,0,109,1,1,
14,Dylan,11,Dubov,0,0,0,93,,Dylan,Dylan,Dubov,Dubov,0,0,0,93,1,1,
14,Dylan,13,Matt,0,0,0,302,,Dylan,Dylan,Matt,Matt,0,0,0,302,1,1,
14,Dylan,2,Erik,0,0,0,351,,Dylan,Dylan,Erik,Erik,0,0,0,351,1,1,
14,Dylan,4,Rengel,0,0,0,71,,Dylan,Dylan,Rengel,Rengel,0,0,0,71,1,1,
14,Dylan,3,Ian,0,0,0,149,,Dylan,Dylan,Ian,Ian,0,0,0,149,1,1,
14,Dylan,8,Dehaan,0,0,0,4,,Dylan,Dylan,Dehaan,Dehaan,0,0,0,4,1,1,
14,Dylan,14,Dylan,0,0,0,750,,Dylan,Dylan,Dylan,Dylan,0,0,0,750,1,1,
14,Dylan,6,Chad,0,0,0,72,,Dylan,Dylan,Chad,Chad,0,0,0,72,1,1,
14,Dylan,9,Cam,0,0,0,43,,Dylan,Dylan,Cam,Cam,0,0,0,43,1,1,
15,Brock,3,Ian,0,0,0,174,,Brock,Brock,Ian,Ian,0,0,0,174,1,1,
15,Brock,12,Clayton,0,0,0,28,,Brock,Brock,Clayton,Clayton,0,0,0,28,1,1,
15,Brock,10,Mark,0,0,0,77,,Brock,Brock,Mark,Mark,0,0,0,77,1,1,
15,Brock,4,Rengel,0,0,0,65,,Brock,Brock,Rengel,Rengel,0,0,0,65,1,1,
15,Brock,7,Houman,0,0,0,19,,Brock,Brock,Houman,Houman,0,0,0,19,1,1,
15,Brock,16,,0,0,0,57,,Brock,Brock,,,0,0,0,57,1,1,
15,Brock,2,Erik,0,0,0,270,,Brock,Brock,Erik,Erik,0,0,0,270,1,1,
15,Brock,6,Chad,0,0,0,59,,Brock,Brock,Chad,Chad,0,0,0,59,1,1,
15,Brock,9,Cam,0,0,0,49,,Brock,Brock,Cam,Cam,0,0,0,49,1,1,
15,Brock,8,Dehaan,0,0,0,5,,Brock,Brock,Dehaan,Dehaan,0,0,0,5,1,1,
15,Brock,11,Dubov,0,0,0,111,,Brock,Brock,Dubov,Dubov,0,0,0,111,1,1,
15,Brock,15,Brock,0,0,0,488,,Brock,Brock,Brock,Brock,0,0,0,488,1,1,
15,Brock,14,Dylan,0,0,0,153,,Brock,Brock,Dylan,Dylan,0,0,0,153,1,1,
15,Brock,13,Matt,0,0,0,231,,Brock,Brock,Matt,Matt,0,0,0,231,1,1,
16,,6,Chad,0,0,0,21,,,,Chad,Chad,0,0,0,21,1,1,
16,,9,Cam,0,0,0,3,,,,Cam,Cam,0,0,0,3,1,1,
16,,16,,0,0,0,512,,,,,,0,0,0,512,1,1,
16,,15,Brock,0,0,0,53,,,,Brock,Brock,0,0,0,53,1,1,
16,,14,Dylan,0,0,0,109,,,,Dylan,Dylan,0,0,0,109,1,1,
16,,4,Rengel,0,0,0,32,,,,Rengel,Rengel,0,0,0,32,1,1,
16,,11,Dubov,0,0,0,20,,,,Dubov,Dubov,0,0,0,20,1,1,
16,,10,Mark,0,0,0,37,,,,Mark,Mark,0,0,0,37,1,1,
16,,7,Houman,0,0,0,2,,,,Houman,Houman,0,0,0,2,1,1,
16,,8,Dehaan,0,0,0,1,,,,Dehaan,Dehaan,0,0,0,1,1,1,
16,,2,Erik,0,0,0,145,,,,Erik,Erik,0,0,0,145,1,1,
16,,12,Clayton,0,0,0,13,,,,Clayton,Clayton,0,0,0,13,1,1,
16,,13,Matt,0,0,0,134,,,,Matt,Matt,0,0,0,134,1,1,
