originregion_id,originregion_name,destinationregion_id,destinationregion_name,regionflow_1990,regionflow_1995,regionflow_2000,regionflow_2005,xxx,origin_iso,origin_name,destination_iso,destination_name,countryflow_1990,countryflow_1995,countryflow_2000,countryflow_2005,origin_show,destination_show
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MMR,Myanmar,GUM,Guam,9,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MMR,Myanmar,NCL,New Caledonia,1,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MMR,Myanmar,NZL,New Zealand,850,0,392,194,1,1
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MMR,Myanmar,PNG,Papua New Guinea,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MMR,Myanmar,PYF,French Polynesia,3,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MMR,Myanmar,SLB,Solomon Islands,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MMR,Myanmar,TON,Tonga,1,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MMR,Myanmar,VUT,Vanuatu,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MMR,Myanmar,WSM,Samoa,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MYS,Malaysia,AUS,Australia,11469,5497,40562,60503,1,1
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MYS,Malaysia,FJI,Fiji,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MYS,Malaysia,FSM,Micronesia,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MYS,Malaysia,GUM,Guam,4,4,35,1,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MYS,Malaysia,NCL,New Caledonia,0,0,0,1,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MYS,Malaysia,NZL,New Zealand,2779,1616,5758,6953,1,1
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MYS,Malaysia,PNG,Papua New Guinea,6,0,66,87,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MYS,Malaysia,PYF,French Polynesia,1,1,2,1,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MYS,Malaysia,SLB,Solomon Islands,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MYS,Malaysia,TON,Tonga,0,1,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MYS,Malaysia,VUT,Vanuatu,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,MYS,Malaysia,WSM,Samoa,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,PHL,Philippines,AUS,Australia,32590,28279,48209,66058,1,1
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,PHL,Philippines,FJI,Fiji,0,0,0,14,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,PHL,Philippines,FSM,Micronesia,104,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,PHL,Philippines,GUM,Guam,2983,3610,854,24,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,PHL,Philippines,NCL,New Caledonia,6,1,1,1,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,PHL,Philippines,NZL,New Zealand,4130,3696,11197,9138,1,1
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,PHL,Philippines,PNG,Papua New Guinea,194,80,115,94,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,PHL,Philippines,PYF,French Polynesia,0,1,3,1,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,PHL,Philippines,SLB,Solomon Islands,0,0,1,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,PHL,Philippines,TON,Tonga,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,PHL,Philippines,VUT,Vanuatu,0,0,3,2,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,PHL,Philippines,WSM,Samoa,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,SGP,Singapore,AUS,Australia,11415,10009,18738,10427,1,1
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,SGP,Singapore,FJI,Fiji,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,SGP,Singapore,FSM,Micronesia,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,SGP,Singapore,GUM,Guam,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,SGP,Singapore,NCL,New Caledonia,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,SGP,Singapore,NZL,New Zealand,1469,1040,1913,633,1,1
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,SGP,Singapore,PNG,Papua New Guinea,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,SGP,Singapore,PYF,French Polynesia,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,SGP,Singapore,SLB,Solomon Islands,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,SGP,Singapore,TON,Tonga,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,SGP,Singapore,VUT,Vanuatu,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,SGP,Singapore,WSM,Samoa,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,THA,Thailand,AUS,Australia,51733,23,8847,23377,1,1
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,THA,Thailand,FJI,Fiji,1,0,0,1,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,THA,Thailand,FSM,Micronesia,4,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,THA,Thailand,GUM,Guam,4,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,THA,Thailand,NCL,New Caledonia,652,0,18,49,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,THA,Thailand,NZL,New Zealand,8707,0,768,2120,1,1
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,THA,Thailand,PNG,Papua New Guinea,7,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,THA,Thailand,PYF,French Polynesia,21,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,THA,Thailand,SLB,Solomon Islands,23,0,0,1,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,THA,Thailand,TON,Tonga,1,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,THA,Thailand,VUT,Vanuatu,4,0,0,2,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,THA,Thailand,WSM,Samoa,27,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,TLS,Timor-Leste,AUS,Australia,0,8886,96,23968,0,1
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,TLS,Timor-Leste,FJI,Fiji,0,0,0,3,0,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,TLS,Timor-Leste,FSM,Micronesia,0,0,0,0,0,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,TLS,Timor-Leste,GUM,Guam,0,3,0,0,0,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,TLS,Timor-Leste,NCL,New Caledonia,0,4,0,8,0,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,TLS,Timor-Leste,NZL,New Zealand,0,120,18,257,0,1
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,TLS,Timor-Leste,PNG,Papua New Guinea,0,37,0,86,0,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,TLS,Timor-Leste,PYF,French Polynesia,0,0,0,0,0,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,TLS,Timor-Leste,SLB,Solomon Islands,0,0,0,6,0,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,TLS,Timor-Leste,TON,Tonga,0,0,0,0,0,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,TLS,Timor-Leste,VUT,Vanuatu,0,0,0,1,0,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,TLS,Timor-Leste,WSM,Samoa,0,1,0,0,0,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,VNM,Vietnam,AUS,Australia,29103,5876,28543,39233,1,1
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,VNM,Vietnam,FJI,Fiji,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,VNM,Vietnam,FSM,Micronesia,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,VNM,Vietnam,GUM,Guam,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,VNM,Vietnam,NCL,New Caledonia,109,0,183,153,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,VNM,Vietnam,NZL,New Zealand,838,59,1309,1267,1,1
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,VNM,Vietnam,PNG,Papua New Guinea,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,VNM,Vietnam,PYF,French Polynesia,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,VNM,Vietnam,SLB,Solomon Islands,4,0,10,10,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,VNM,Vietnam,TON,Tonga,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,VNM,Vietnam,VUT,Vanuatu,0,0,0,0,1,0
8,South-East Asia,9,Oceania,213862,118522,247333,333608,,VNM,Vietnam,WSM,Samoa,0,0,0,0,1,0
9,Oceania,1,North America,29020,81612,49489,27137,,AUS,Australia,CAN,Canada,2407,3662,5331,3577,1,1
9,Oceania,1,North America,29020,81612,49489,27137,,AUS,Australia,USA,United States,4289,24881,6388,308,1,1
9,Oceania,1,North America,29020,81612,49489,27137,,FJI,Fiji,CAN,Canada,5754,6667,9731,4012,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,FJI,Fiji,USA,United States,8285,15117,13658,4609,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,FSM,Micronesia,CAN,Canada,15,125,51,56,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,FSM,Micronesia,USA,United States,1452,9154,7772,7405,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,GUM,Guam,CAN,Canada,85,34,19,37,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,GUM,Guam,USA,United States,122,144,16,120,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,NCL,New Caledonia,CAN,Canada,28,38,1,6,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,NCL,New Caledonia,USA,United States,23,124,259,374,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,NZL,New Zealand,CAN,Canada,372,1409,1513,1950,1,1
9,Oceania,1,North America,29020,81612,49489,27137,,NZL,New Zealand,USA,United States,383,7093,2146,2665,1,1
9,Oceania,1,North America,29020,81612,49489,27137,,PNG,Papua New Guinea,CAN,Canada,107,119,79,54,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,PNG,Papua New Guinea,USA,United States,209,627,517,325,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,PYF,French Polynesia,CAN,Canada,66,53,17,61,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,PYF,French Polynesia,USA,United States,227,510,1,5,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,SLB,Solomon Islands,CAN,Canada,17,18,5,8,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,SLB,Solomon Islands,USA,United States,36,84,18,20,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,TON,Tonga,CAN,Canada,15,5,6,2,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,TON,Tonga,USA,United States,3565,5466,1937,1525,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,VUT,Vanuatu,CAN,Canada,0,90,0,0,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,VUT,Vanuatu,USA,United States,0,408,0,1,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,WSM,Samoa,CAN,Canada,2,8,14,10,0,1
9,Oceania,1,North America,29020,81612,49489,27137,,WSM,Samoa,USA,United States,1561,5776,10,7,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,AUS,Australia,ARE,United Arab Emirates,0,0,0,1,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,AUS,Australia,BHR,Bahrain,0,0,0,0,1,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,AUS,Australia,CYP,Cyprus,2974,2925,5803,1764,1,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,AUS,Australia,IRQ,Iraq,44,4,3,0,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,AUS,Australia,ISR,Israel,2622,313,1223,1939,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,AUS,Australia,JOR,Jordan,692,6,0,0,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,AUS,Australia,KWT,Kuwait,0,0,0,0,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,AUS,Australia,LBN,Lebanon,8545,8,0,0,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,AUS,Australia,OMN,Oman,0,0,0,0,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,AUS,Australia,PSE,Palestine,125,0,0,0,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,AUS,Australia,QAT,Qatar,0,0,0,0,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,AUS,Australia,SAU,Saudi Arabia,0,0,0,0,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,AUS,Australia,SYR,Syria,0,0,37,0,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,AUS,Australia,TUR,Turkey,470,0,7459,6846,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,AUS,Australia,YEM,Yemen,178,0,0,0,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FJI,Fiji,ARE,United Arab Emirates,1,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FJI,Fiji,BHR,Bahrain,0,0,0,0,0,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,FJI,Fiji,CYP,Cyprus,0,1,4,1,0,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,FJI,Fiji,IRQ,Iraq,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FJI,Fiji,ISR,Israel,0,0,1,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FJI,Fiji,JOR,Jordan,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FJI,Fiji,KWT,Kuwait,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FJI,Fiji,LBN,Lebanon,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FJI,Fiji,OMN,Oman,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FJI,Fiji,PSE,Palestine,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FJI,Fiji,QAT,Qatar,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FJI,Fiji,SAU,Saudi Arabia,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FJI,Fiji,SYR,Syria,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FJI,Fiji,TUR,Turkey,0,0,2,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FJI,Fiji,YEM,Yemen,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FSM,Micronesia,ARE,United Arab Emirates,0,2,5,14,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FSM,Micronesia,BHR,Bahrain,0,0,0,2,0,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,FSM,Micronesia,CYP,Cyprus,0,1,1,1,0,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,FSM,Micronesia,IRQ,Iraq,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FSM,Micronesia,ISR,Israel,0,1,12,9,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FSM,Micronesia,JOR,Jordan,0,1,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FSM,Micronesia,KWT,Kuwait,0,0,1,1,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FSM,Micronesia,LBN,Lebanon,0,1,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FSM,Micronesia,OMN,Oman,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FSM,Micronesia,PSE,Palestine,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FSM,Micronesia,QAT,Qatar,0,0,1,4,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FSM,Micronesia,SAU,Saudi Arabia,0,0,19,8,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FSM,Micronesia,SYR,Syria,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FSM,Micronesia,TUR,Turkey,0,0,2,2,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,FSM,Micronesia,YEM,Yemen,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,GUM,Guam,ARE,United Arab Emirates,21,0,4,11,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,GUM,Guam,BHR,Bahrain,1,0,0,2,0,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,GUM,Guam,CYP,Cyprus,8,5,5,2,0,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,GUM,Guam,IRQ,Iraq,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,GUM,Guam,ISR,Israel,380,20,104,61,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,GUM,Guam,JOR,Jordan,22,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,GUM,Guam,KWT,Kuwait,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,GUM,Guam,LBN,Lebanon,10,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,GUM,Guam,OMN,Oman,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,GUM,Guam,PSE,Palestine,51,0,0,2,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,GUM,Guam,QAT,Qatar,0,0,1,3,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,GUM,Guam,SAU,Saudi Arabia,2,0,14,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,GUM,Guam,SYR,Syria,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,GUM,Guam,TUR,Turkey,47,0,20,9,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,GUM,Guam,YEM,Yemen,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NCL,New Caledonia,ARE,United Arab Emirates,0,0,0,1,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NCL,New Caledonia,BHR,Bahrain,0,0,0,0,0,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,NCL,New Caledonia,CYP,Cyprus,0,0,0,0,0,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,NCL,New Caledonia,IRQ,Iraq,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NCL,New Caledonia,ISR,Israel,0,0,3,7,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NCL,New Caledonia,JOR,Jordan,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NCL,New Caledonia,KWT,Kuwait,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NCL,New Caledonia,LBN,Lebanon,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NCL,New Caledonia,OMN,Oman,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NCL,New Caledonia,PSE,Palestine,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NCL,New Caledonia,QAT,Qatar,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NCL,New Caledonia,SAU,Saudi Arabia,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NCL,New Caledonia,SYR,Syria,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NCL,New Caledonia,TUR,Turkey,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NCL,New Caledonia,YEM,Yemen,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NZL,New Zealand,ARE,United Arab Emirates,0,0,0,0,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NZL,New Zealand,BHR,Bahrain,0,0,0,0,1,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,NZL,New Zealand,CYP,Cyprus,7,13,30,34,1,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,NZL,New Zealand,IRQ,Iraq,0,0,0,0,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NZL,New Zealand,ISR,Israel,0,0,1,14,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NZL,New Zealand,JOR,Jordan,15,0,0,75,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NZL,New Zealand,KWT,Kuwait,0,0,0,0,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NZL,New Zealand,LBN,Lebanon,0,0,0,20,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NZL,New Zealand,OMN,Oman,0,0,0,0,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NZL,New Zealand,PSE,Palestine,0,0,0,0,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NZL,New Zealand,QAT,Qatar,0,0,0,4,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NZL,New Zealand,SAU,Saudi Arabia,0,0,0,0,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NZL,New Zealand,SYR,Syria,0,0,0,120,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NZL,New Zealand,TUR,Turkey,12,0,137,213,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,NZL,New Zealand,YEM,Yemen,15,0,0,0,1,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PNG,Papua New Guinea,ARE,United Arab Emirates,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PNG,Papua New Guinea,BHR,Bahrain,0,0,0,0,0,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,PNG,Papua New Guinea,CYP,Cyprus,2,1,2,3,0,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,PNG,Papua New Guinea,IRQ,Iraq,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PNG,Papua New Guinea,ISR,Israel,3,2,4,4,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PNG,Papua New Guinea,JOR,Jordan,2,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PNG,Papua New Guinea,KWT,Kuwait,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PNG,Papua New Guinea,LBN,Lebanon,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PNG,Papua New Guinea,OMN,Oman,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PNG,Papua New Guinea,PSE,Palestine,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PNG,Papua New Guinea,QAT,Qatar,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PNG,Papua New Guinea,SAU,Saudi Arabia,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PNG,Papua New Guinea,SYR,Syria,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PNG,Papua New Guinea,TUR,Turkey,2,0,3,3,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PNG,Papua New Guinea,YEM,Yemen,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PYF,French Polynesia,ARE,United Arab Emirates,0,0,6,19,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PYF,French Polynesia,BHR,Bahrain,0,0,0,2,0,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,PYF,French Polynesia,CYP,Cyprus,0,0,1,1,0,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,PYF,French Polynesia,IRQ,Iraq,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PYF,French Polynesia,ISR,Israel,5,0,46,73,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PYF,French Polynesia,JOR,Jordan,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PYF,French Polynesia,KWT,Kuwait,0,0,1,1,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PYF,French Polynesia,LBN,Lebanon,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PYF,French Polynesia,OMN,Oman,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PYF,French Polynesia,PSE,Palestine,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PYF,French Polynesia,QAT,Qatar,0,0,1,5,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PYF,French Polynesia,SAU,Saudi Arabia,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PYF,French Polynesia,SYR,Syria,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PYF,French Polynesia,TUR,Turkey,0,0,13,19,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,PYF,French Polynesia,YEM,Yemen,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,SLB,Solomon Islands,ARE,United Arab Emirates,0,1,0,1,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,SLB,Solomon Islands,BHR,Bahrain,0,0,0,0,0,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,SLB,Solomon Islands,CYP,Cyprus,0,0,0,1,0,0
9,Oceania,5,West Asia,16263,3315,14985,11316,,SLB,Solomon Islands,IRQ,Iraq,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,SLB,Solomon Islands,ISR,Israel,2,0,3,2,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,SLB,Solomon Islands,JOR,Jordan,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,SLB,Solomon Islands,KWT,Kuwait,0,0,0,0,0,1
9,Oceania,5,West Asia,16263,3315,14985,11316,,SLB,Solomon Islands,LBN,Lebanon,0,0,0,0,0,1
